meta,agent,attempt,baseline,expression,parameters,tree_nodes,train_rho_error,train_velocity_error,train_data_error,validation_rho_error,validation_velocity_error,validation_data_error,validation_fitness,feasible,optimizer_success,optimizer_evaluations,seed,fit_runtime_seconds,peak_rss_mb,source
meta_1,agent_2,attempt_2,Del Castillo,exp((a*rho+b*rho^2)*(1-rho/0.61532169)),"[-0.0559121568010544, -0.44546238887908624]",15,7.276693344116211,6.74630069732666,7.0114970207214355,6.0508856773376465,7.443784236907959,6.747334957122803,6.897334957122803,True,False,60,2124,16.571293798000625,1972.38671875,meta_1/agent_2/attempt_2/results.json
meta_1,agent_2,attempt_3,Greenshields,exp((a*rho+b*rho^2+c*rho^3)*(1-rho/0.55995123)),"[0.057613565354808556, -0.49469936013726123, 0.0]",21,7.5089430809021,6.723948001861572,7.116445541381836,9.9381742477417,7.596918106079102,8.767545700073242,8.977545700073243,True,False,60,2130,11.002369517999796,856.32421875,meta_1/agent_2/attempt_3/results.json
meta_1,agent_2,attempt_3,IDM,exp((a*rho+b*rho^2+c*rho^3)*(1-rho/0.694751529445)),"[-1.436972906521679, -0.6452147118932098, 4.4355817404561435]",21,7.434976577758789,5.772015571594238,6.603496074676514,6.711102485656738,6.083893775939941,6.39749813079834,6.60749813079834,True,False,60,2131,30.67243691800013,1330.515625,meta_1/agent_2/attempt_3/results.json
meta_1,agent_2,attempt_3,Weidmann,exp((a*rho+b*rho^2+c*rho^3)*(1-rho/0.80612097)),"[0.13654405011840165, 0.0, 0.0]",21,8.205365180969238,6.206140518188477,7.205752849578857,5.923584938049316,6.521000385284424,6.222292900085449,6.432292900085449,True,False,60,2132,12.748297473999628,1532.26953125,meta_1/agent_2/attempt_3/results.json
meta_1,agent_2,attempt_3,Triangular,exp((a*rho+b*rho^2+c*rho^3)*(1-rho/0.671299943071)),"[-0.048472069007663876, -2.6226643300929435, 4.9214721399401675]",21,7.738589763641357,9.715961456298828,8.727275848388672,6.540417194366455,7.919236660003662,7.229826927185059,7.439826927185059,True,False,60,2133,12.696645586999693,1728.3984375,meta_1/agent_2/attempt_3/results.json
meta_1,agent_2,attempt_3,Del Castillo,exp((a*rho+b*rho^2+c*rho^3)*(1-rho/0.61532169)),"[-0.0559121568010544, -0.44546238887908624, 0.0]",21,7.276693344116211,6.74630069732666,7.0114970207214355,6.0508856773376465,7.443784236907959,6.747334957122803,6.957334957122803,True,False,60,2134,16.173353449999922,2034.03515625,meta_1/agent_2/attempt_3/results.json
meta_1,agent_3,attempt_1,Greenshields,exp(a*rho/(1+rho)),[-0.0674341877206736],8,7.558452390643003,6.770174197873858,7.164313294258431,10.47325847994566,7.642450961968585,9.057854720957122,9.137854720957122,True,False,60,3110,10.553482981999878,891.609375,meta_1/agent_3/attempt_1/results.json
meta_1,agent_3,attempt_1,IDM,exp(a*rho/(1+rho)),[-0.48542155169600276],8,7.15364832403681,7.1413820429477255,7.147515183492268,6.904507968725058,8.908321242115086,7.906414605420072,7.986414605420072,True,False,60,3111,40.50964211199971,1323.71484375,meta_1/agent_3/attempt_1/results.json
meta_1,agent_3,attempt_1,Weidmann,exp(a*rho/(1+rho)),[0.17499455838121247],8,8.112399016552608,6.211971173509273,7.1621850950309405,6.543904031719951,6.30527654821697,6.42459028996846,6.50459028996846,True,False,60,3112,11.984596508000323,1535.22265625,meta_1/agent_3/attempt_1/results.json
meta_1,agent_3,attempt_1,Triangular,exp(a*rho/(1+rho)),[-0.29657302851054046],8,7.752961400586906,10.221853382480907,8.987407391533907,6.515768675484117,9.196404565952212,7.856086620718164,7.936086620718164,True,False,60,3113,11.156662774999859,1721.8046875,meta_1/agent_3/attempt_1/results.json
meta_1,agent_3,attempt_1,Del Castillo,exp(a*rho/(1+rho)),[-0.1031620004657688],8,7.279288740640334,6.738277447503218,7.0087830940717755,6.086124136301638,7.134637845361479,6.610380990831558,6.690380990831558,True,False,52,3114,13.95686875499996,1932.7265625,meta_1/agent_3/attempt_1/results.json
meta_1,agent_3,attempt_2,Greenshields,exp((a*rho+b*rho^2)/(1+rho)),"[-0.0674341877206424, 0.0]",13,7.5584523906430725,6.770174197873795,7.1643132942584336,10.473258479946146,7.642450961968532,9.057854720957339,9.18785472095734,True,False,60,3120,12.840885632000209,890.7734375,meta_1/agent_3/attempt_2/results.json
meta_1,agent_3,attempt_2,IDM,exp((a*rho+b*rho^2)/(1+rho)),"[-0.4857453819505672, 0.25587466313142954]",13,7.03091622849623,7.103953435318819,7.067434831907525,6.762497711959199,8.130499593836264,7.4464986528977315,7.576498652897731,True,False,60,3121,43.67780651200064,1313.421875,meta_1/agent_3/attempt_2/results.json
meta_1,agent_3,attempt_2,Weidmann,exp((a*rho+b*rho^2)/(1+rho)),"[0.14989494962836503, 0.08306538376670947]",13,8.09404343773662,6.18199155534813,7.138017496542375,6.800902462137923,6.386292587420192,6.5935975247790575,6.723597524779057,True,False,60,3122,12.900989980999839,1505.75,meta_1/agent_3/attempt_2/results.json
meta_1,agent_3,attempt_2,Triangular,exp((a*rho+b*rho^2)/(1+rho)),"[-0.29657302851054046, 0.0]",13,7.752961400586906,10.221853382480907,8.987407391533907,6.515768675484117,9.196404565952212,7.856086620718164,7.986086620718164,True,False,60,3123,12.742559949999304,1736.7421875,meta_1/agent_3/attempt_2/results.json
meta_1,agent_3,attempt_2,Del Castillo,exp((a*rho+b*rho^2)/(1+rho)),"[-0.10323082101310695, -0.10002658869481983]",13,7.221414672101095,6.78010442159289,7.000759546846993,6.051923891764078,7.966357336942974,7.009140614353527,7.1391406143535265,True,False,60,3124,16.442117378000148,2011.0078125,meta_1/agent_3/attempt_2/results.json
meta_1,agent_3,attempt_3,Greenshields,exp((a*rho+b*rho^2+c*rho^3)/(1+rho)),"[-0.06743418772073445, 0.0, 0.0]",20,7.558452390642876,6.77017419787399,7.164313294258433,10.47325847994469,7.642450961968692,9.05785472095669,9.25785472095669,True,False,60,3130,12.77989512000022,891.35546875,meta_1/agent_3/attempt_3/results.json
meta_1,agent_3,attempt_3,IDM,exp((a*rho+b*rho^2+c*rho^3)/(1+rho)),"[-2.087150975327982, 4.311198896838591, -1.8917305530856874]",20,7.387383316015453,5.878189905789813,6.632786610902633,7.061202750513194,6.348059446443873,6.704631098478533,6.904631098478533,True,False,60,3131,42.67186602399943,1363.2109375,meta_1/agent_3/attempt_3/results.json
meta_1,agent_3,attempt_3,Weidmann,exp((a*rho+b*rho^2+c*rho^3)/(1+rho)),"[0.17499455838121908, 0.0, 0.0]",20,8.112399016552608,6.2119711735092835,7.162185095030946,6.5439040317200154,6.305276548216973,6.424590289968494,6.624590289968494,True,False,60,3132,12.440565445000175,1584.6328125,meta_1/agent_3/attempt_3/results.json
meta_1,agent_3,attempt_3,Triangular,exp((a*rho+b*rho^2+c*rho^3)/(1+rho)),"[-0.29657302851034595, 0.0, 0.0]",20,7.752961400586959,10.22185338248088,8.98740739153392,6.515768675483981,9.196404565950107,7.856086620717044,8.056086620717045,True,False,60,3133,12.45323937000012,1801.87890625,meta_1/agent_3/attempt_3/results.json
meta_1,agent_3,attempt_3,Del Castillo,exp((a*rho+b*rho^2+c*rho^3)/(1+rho)),"[-0.10323082101310695, -0.10002658869481983, 0.0]",20,7.221414672101095,6.78010442159289,7.000759546846993,6.051923891764078,7.966357336942974,7.009140614353527,7.209140614353527,True,False,60,3134,16.224072327000613,2047.91015625,meta_1/agent_3/attempt_3/results.json
meta_2,agent_1,attempt_1,Greenshields,exp(c0),[0.022635381205907117],2,7.776723384857178,6.578375816345215,7.177549362182617,11.638790130615234,7.659224033355713,9.649006843566895,9.669006843566894,True,False,67,4110,9.782471763000103,830.171875,meta_2/agent_1/attempt_1/results.json
meta_2,agent_1,attempt_1,IDM,exp(c0),[-0.18839327236131206],2,7.256054401397705,6.095198631286621,6.675626754760742,6.279279708862305,6.138361930847168,6.208820819854736,6.228820819854736,True,False,90,4111,51.66681444799997,1444.1875,meta_2/agent_1/attempt_1/results.json
meta_2,agent_1,attempt_1,Weidmann,exp(c0),[-0.019717392125788224],2,8.341577529907227,6.088132381439209,7.214855194091797,5.790348529815674,7.430845260620117,6.610596656799316,6.630596656799316,True,True,64,4112,9.878837475000182,1641.08984375,meta_2/agent_1/attempt_1/results.json
meta_2,agent_1,attempt_1,Triangular,exp(c0),[-0.09737332019255536],2,7.776231288909912,9.697796821594238,8.737013816833496,6.599503993988037,8.417008399963379,7.508255958557129,7.5282559585571285,True,True,73,4113,11.656411959000252,1838.55078125,meta_2/agent_1/attempt_1/results.json
meta_2,agent_1,attempt_1,Del Castillo,exp(c0),[0.0054952026563039776],2,7.3842997550964355,6.710896968841553,7.047598361968994,6.8029465675354,6.364965438842773,6.583955764770508,6.603955764770507,True,True,56,4114,12.815544453999792,2053.17578125,meta_2/agent_1/attempt_1/results.json
meta_2,agent_1,attempt_2,Greenshields,exp(c0 + a*rho),"[0.02312297116054006, -0.08831739725970279]",6,7.453784942626953,6.653315544128418,7.0535502433776855,9.347293853759766,7.45041561126709,8.398855209350586,8.458855209350586,True,False,90,4120,13.83766646299955,2282.75,meta_2/agent_1/attempt_2/results.json
meta_2,agent_1,attempt_2,IDM,exp(c0 + a*rho),"[-0.1678685824476119, -0.0907626552372839]",6,7.150695323944092,6.096746921539307,6.623721122741699,6.133254528045654,7.74791145324707,6.940583229064941,7.000583229064941,True,False,90,4121,44.25374501399983,2821.671875,meta_2/agent_1/attempt_2/results.json
meta_2,agent_1,attempt_2,Weidmann,exp(c0 + a*rho),"[-0.07011210944619486, 0.22970736668129185]",6,7.921928405761719,5.862733364105225,6.892331123352051,8.870291709899902,7.26921272277832,8.069751739501953,8.129751739501954,True,False,90,4122,15.855949836000036,3096.2109375,meta_2/agent_1/attempt_2/results.json
meta_2,agent_1,attempt_2,Triangular,exp(c0 + a*rho),"[-0.12995874786039702, 0.10917850949911874]",6,7.873022079467773,9.480878829956055,8.676950454711914,7.801053524017334,7.845757961273193,7.823405742645264,7.883405742645263,True,False,90,4123,15.952732751999974,3347.21875,meta_2/agent_1/attempt_2/results.json
meta_2,agent_1,attempt_2,Del Castillo,exp(c0 + a*rho),"[0.0054952026563039776, -0.09005362272217757]",6,7.230447769165039,6.733481407165527,6.981964588165283,6.036612033843994,7.543319225311279,6.789965629577637,6.849965629577636,True,False,90,4124,23.58699354500004,3716.5703125,meta_2/agent_1/attempt_2/results.json
meta_2,agent_1,attempt_3,Greenshields,exp(c0 + a*rho + b*rho^2),"[0.02312297116054006, -0.08831739725970279, -0.1500812210203765]",12,7.331324100494385,6.764349460601807,7.047836780548096,7.525036334991455,7.489746570587158,7.507391452789307,7.627391452789307,True,False,90,4130,15.889468674000454,3952.88671875,meta_2/agent_1/attempt_3/results.json
meta_2,agent_1,attempt_3,IDM,exp(c0 + a*rho + b*rho^2),"[-0.16515452210115172, -0.05973336477612662, -0.024730553204409554]",12,7.156400680541992,6.096210956573486,6.62630558013916,6.09036111831665,7.2216057777404785,6.6559834480285645,6.775983448028565,True,False,90,4131,46.555761663999874,4444.78515625,meta_2/agent_1/attempt_3/results.json
meta_2,agent_1,attempt_3,Weidmann,exp(c0 + a*rho + b*rho^2),"[-0.019554098383702312, 0.22963889754790484, 0.26693649087871135]",12,7.753527641296387,6.14042329788208,6.9469757080078125,12.202457427978516,9.980203628540039,11.091330528259277,11.211330528259277,True,False,90,4132,15.573584587999903,4711.34765625,meta_2/agent_1/attempt_3/results.json
meta_2,agent_1,attempt_3,Triangular,exp(c0 + a*rho + b*rho^2),"[-0.09737331874827582, 0.08180344902475788, 0.07213459761414154]",12,7.880915641784668,9.531303405761719,8.706110000610352,8.000911712646484,7.274188041687012,7.637549877166748,7.757549877166748,True,False,90,4133,15.712624095999672,4968.74609375,meta_2/agent_1/attempt_3/results.json
meta_2,agent_1,attempt_3,Del Castillo,exp(c0 + a*rho + b*rho^2),"[0.23725421878943176, -1.5348097374060528, 2.47921828457063]",12,7.279192924499512,6.478569984436035,6.878881454467773,6.306695461273193,8.435495376586914,7.371095657348633,7.491095657348633,True,False,90,4134,26.626792587000637,5323.7734375,meta_2/agent_1/attempt_3/results.json
meta_2,agent_2,attempt_1,Greenshields,exp(a*(rho-0.279975615)),[-0.37645293085573256],6,7.116166591644287,6.5910797119140625,6.853623390197754,6.290742874145508,10.275655746459961,8.283199310302734,8.343199310302735,True,True,60,5110,9.754217841000354,829.5078125,meta_2/agent_2/attempt_1/results.json
meta_2,agent_2,attempt_1,IDM,exp(a*(rho-0.347375764723)),[2.6674705860294754],6,10.88764476776123,5.4263739585876465,8.15700912475586,19.334074020385742,5.6702728271484375,12.50217342376709,12.56217342376709,True,True,62,5111,29.328350806000344,1282.0390625,meta_2/agent_2/attempt_1/results.json
meta_2,agent_2,attempt_1,Weidmann,exp(a*(rho-0.403060485)),[0.49126599454469216],6,7.588151931762695,5.735021114349365,6.661586761474609,14.448137283325195,8.516461372375488,11.4822998046875,11.5422998046875,True,True,73,5112,11.771910022999691,1499.62109375,meta_2/agent_2/attempt_1/results.json
meta_2,agent_2,attempt_1,Triangular,exp(a*(rho-0.335649971536)),[0.2122322872069219],6,8.02230453491211,9.968639373779297,8.995471954345703,9.799481391906738,7.311349391937256,8.555415153503418,8.615415153503418,True,False,90,5113,15.388748545999988,1749.5859375,meta_2/agent_2/attempt_1/results.json
meta_2,agent_2,attempt_1,Del Castillo,exp(a*(rho-0.307660845)),[2.287139910878736],6,11.274238586425781,5.600252151489258,8.43724536895752,19.613121032714844,5.592000484466553,12.602560997009277,12.662560997009278,True,True,62,5114,16.967954530000497,2063.37109375,meta_2/agent_2/attempt_1/results.json
meta_2,agent_2,attempt_2,Greenshields,exp(a*(rho-0.279975615) + b*(rho-0.279975615)^2),"[2.2401482843456453, 1.3293559722964667]",14,10.873454093933105,5.356173515319824,8.114813804626465,19.568201065063477,5.569127082824707,12.56866455078125,12.70866455078125,True,False,90,5120,14.59606647199962,2288.90625,meta_2/agent_2/attempt_2/results.json
meta_2,agent_2,attempt_2,IDM,exp(a*(rho-0.347375764723) + b*(rho-0.347375764723)^2),"[3.146724643924165, 3.765862360822385]",14,10.490431785583496,5.255686283111572,7.873059272766113,19.301782608032227,5.752895355224609,12.527338981628418,12.667338981628419,True,False,90,5121,45.97768246400028,2796.578125,meta_2/agent_2/attempt_2/results.json
meta_2,agent_2,attempt_2,Weidmann,exp(a*(rho-0.403060485) + b*(rho-0.403060485)^2),"[0.4912620528525054, 0.09017511772313057]",14,7.575188159942627,5.733811855316162,6.6545000076293945,13.946379661560059,8.477073669433594,11.211727142333984,11.351727142333985,True,False,90,5122,15.066662399999586,3056.2421875,meta_2/agent_2/attempt_2/results.json
meta_2,agent_2,attempt_2,Triangular,exp(a*(rho-0.335649971536) + b*(rho-0.335649971536)^2),"[0.40859088213059813, 3.541686350162383]",14,7.741910457611084,9.95028305053711,8.846096992492676,6.636269569396973,6.470028400421143,6.553149223327637,6.693149223327636,True,False,90,5123,16.675593865999872,3312.15234375,meta_2/agent_2/attempt_2/results.json
meta_2,agent_2,attempt_2,Del Castillo,exp(a*(rho-0.307660845) + b*(rho-0.307660845)^2),"[2.2881439110819977, 3.222717342895125]",14,11.189446449279785,5.523811340332031,8.35662841796875,19.715843200683594,5.630664348602295,12.673254013061523,12.813254013061524,True,True,72,5124,19.310218936999263,3628.2109375,meta_2/agent_2/attempt_2/results.json
meta_2,agent_2,attempt_3,Greenshields,exp(a*(rho-0.279975615) + b*(rho-0.279975615)^2 + c*(rho-0.279975615)^3),"[-0.3771283145351677, 1.3253380783215105, 0.0]",22,7.2046403884887695,6.400662899017334,6.802651405334473,6.30654764175415,10.235648155212402,8.271098136901855,8.491098136901856,True,False,90,5130,16.076051368000662,3867.52734375,meta_2/agent_2/attempt_3/results.json
meta_2,agent_2,attempt_3,IDM,exp(a*(rho-0.347375764723) + b*(rho-0.347375764723)^2 + c*(rho-0.347375764723)^3),"[3.218527462620811, 4.998935974629317, -1.205137743658896]",22,10.299991607666016,5.254178047180176,7.777084827423096,19.315200805664062,5.960400581359863,12.637800216674805,12.857800216674805,True,False,90,5131,48.117858082000566,4372.08203125,meta_2/agent_2/attempt_3/results.json
meta_2,agent_2,attempt_3,Weidmann,exp(a*(rho-0.403060485) + b*(rho-0.403060485)^2 + c*(rho-0.403060485)^3),"[0.4912620528525054, 0.09017511772313057, -0.2156043328382324]",22,7.564271926879883,5.736605167388916,6.65043830871582,13.661269187927246,8.438969612121582,11.050119400024414,11.270119400024415,True,False,90,5132,18.836687883000195,4637.80859375,meta_2/agent_2/attempt_3/results.json
meta_2,agent_2,attempt_3,Triangular,exp(a*(rho-0.335649971536) + b*(rho-0.335649971536)^2 + c*(rho-0.335649971536)^3),"[0.7689974755523448, 4.99383224293023, -4.485952577232944]",22,7.869749069213867,9.332440376281738,8.601095199584961,7.523217678070068,6.482409477233887,7.002813339233398,7.222813339233398,True,False,90,5133,18.164623571999982,4903.5625,meta_2/agent_2/attempt_3/results.json
